Class,unique_id,text
Fake,https://www.lewrockwell.com/2020/05/jon-rappoport/the-delusion-called-fauci/,The Delusion Called Fauci
Fake,https://www.judicialwatch.org/tipsheets/fauci-who-ca-flynn/,TIPSHEET: Judicial Watch Files Lawsuit on Fauci
Fake,https://www.breitbart.com/politics/2020/04/29/dr-fauci-sports-may-not-return-this-year/,Dr. Fauci: Sports May Not Return This Year
Fake,https://www.theblaze.com/news/fauci-college-football-nfl-2020-seasons,Dr. Fauci says 'football may not happen this year'
Fake,https://www.infowars.com/fauci-backtracks-as-cuomo-doubles-down/,Fauci Backtracks As Cuomo Doubles-Down
Fake,https://www.zerohedge.com/political/fauci-versus-trump-whos-right,Fauci Versus Trump - Who's Right?
Fake,https://www.dailywire.com/news/fauci-second-wave-not-inevitable,Fauci Now Says Second Wave ‘Not Inevitable’
Fake,https://freebeacon.com/satire/trump-fauci-baseball/,Trump Humiliates 'Doctor' Fauci in Presidential Display of Athletic Prowess
Fake,https://www.redstate.com/nick-arama/2020/05/13/no-fauci-and-scientists-are-not-god/,"No, Fauci and Scientists Are Not God"
Fake,https://humansarefree.com/2020/07/bill-gates-and-dr-fauci-unelected-destroyers-of-freedom.html,Gates and Fauci: Unelected Destroyers of Freedom
Fake,https://www.infowars.com/the-remarkable-doctor-a-fauci/,The Remarkable Doctor A. Fauci
Fake,https://dailycaller.com/2020/05/12/chuck-schumer-fauci-senate-testimony-let-it-rip/,"Chuck Schumer Cheers Dr. Fauci Senate Testimony: ‘Dr. Fauci, Let It Rip’"
Fake,https://www.infowars.com/mainstream-media-ignored-fauci-downplaying-coronavirus/,Mainstream Media Ignored Fauci Downplaying Coronavirus
Fake,https://www.lewrockwell.com/2020/04/no_author/letter-to-dr-anthony-fauci/,Letter to Dr. Anthony Fauci
Fake,https://thepoliticalinsider.com/president-trump-totally-disagrees-with-fauci-on-school-closures/,President Trump 'Totally Disagrees' With Fauci On School Closures
Fake,https://www.wnd.com/2020/04/democrats-weaponize-dr-fauci/,Democrats weaponize Dr. Fauci - WND
Fake,https://www.dailywire.com/news/fauci-warns-people-out-there-frolicking-to-not-be-overconfident,Fauci Warns People ‘Out There Frolicking’ To Not Be ‘Overconfident’
Fake,https://truepundit.com/fauci-some-americans-have-an-inconceivable-distrust-for-authority/,Fauci: Some Americans Have An ‘Inconceivable’ Distrust For Authority
Fake,https://www.veteranstoday.com/2020/06/21/tony-fauci-is-corrupt/,Tony Fauci is Corrupt to the Core!
Fake,https://thepoliticalinsider.com/president-trump-and-dr-fauci-may-be-on-the-outs/,President Trump And Dr. Fauci May Be On The Outs
Fake,https://www.lewrockwell.com/lrc-blog/the-two-faces-of-anthony-fauci/,The Two Faces of Anthony Fauci
Fake,https://www.dailykos.com/stories/2020/4/13/1936994/-I-Repeat-Fauci-Must-Resign,I Repeat: Fauci Must Resign
Fake,https://www.dailywire.com/news/fauci-to-warn-senate-of-needless-suffering-and-death-if-u-s-reopens-too-soon-democrats-to-fauci-let-it-rip/,Fauci To Warn Senate Of ‘Needless Suffering And Death’ If U.S. Reopens Too Soon; Democrats To Fauci ‘Let It Rip’
Fake,https://www.lewrockwell.com/political-theatre/fauci-knew/,Fauci Knew
Fake,https://ijr.com/trump-fauci-weigh-in-florida-gov-considering-reopening-schools/,Trump and Fauci Weigh in on Gov. DeSantis Mulling Reopening Schools
Fake,https://www.wnd.com/2020/04/medias-manufactured-fauci-trump-feud/,The media's manufactured Fauci-Trump feud - WND
Fake,https://www.commondreams.org/further/2020/05/01/free-fauci,Free Fauci
Fake,https://www.wnd.com/2020/04/fauci-getting-creepy/,Fauci is getting creepy - WND
Fake,https://beforeitsnews.com/awakening-start-here/2020/06/gates-and-fauci-unelected-destroyers-of-freedom-13397.html,Gates and Fauci: Unelected destroyers of freedom
Fake,https://truepundit.com/?s=Fauci,You searched for Fauci – True Pundit
Fake,https://www.globalresearch.ca/fire-fauci-brigade/5709696,The Fire Fauci Brigade
Fake,https://www.commondreams.org/views/2020/04/20/time-fauci-quit,Time for Fauci to Quit?
Fake,https://www.lewrockwell.com/lrc-blog/fauci-fiddles-while-rome-turns/,Fauci Fiddles While Rome Turns
Fake,https://www.lewrockwell.com/lrc-blog/fauci-23-million-people-could-die/,Fauci: 23 million people could die
Fake,https://www.dailykos.com/campaigns/forms/sign-on-to-save-fauci?ab_page_name=dkfor314a&ab_refcode=20200413_314A_FAUCI&one_click_ab_redirect=true&widget_style=1,✍️ Sign on to save Fauci ✍️
Fake,https://bipartisanreport.com/2020/04/02/fauci-responds-to-death-threats-like-a-hero/,Fauci Responds To Death Threats Like a Hero
Fake,https://ijr.com/fauci-admits-daily-coronavirus-briefings-draining/,Fauci Admits Daily Coronavirus Briefings Can Be ‘Really Draining’
Fake,https://www.veteranstoday.com/2020/05/12/fauci-will-warn-states-against-premature-reopening/,Fauci Will Warn States Against Premature Reopening
Fake,https://www.teaparty.org/trump-retweets-call-to-fire-fauci-435491/,Trump Retweets Call To Fire Fauci
Fake,https://www.lewrockwell.com/lrc-blog/fauci-do-as-i-say-not-as-i-do/,"Fauci: Do As I Say, Not As I Do"
Fake,https://beforeitsnews.com/health/2020/03/dr-fauci-in-2017-trump-will-face-surprise-infectious-disease-outbreak-must-see-video-3016161.html,Dr. Fauci in 2017
Fake,https://www.dailykos.com/stories/2020/3/19/1929046/-A-big-thank-you-to-Tony-Fauci,A big thank you to Tony Fauci
Fake,https://therightscoop.com/watch-dr-fauci-throws-the-first-pitch-and-its-amazing/,WATCH: Dr. Fauci throws the first pitch and it’s AMAZING….
Fake,https://www.veteranstoday.com/2020/07/16/fauci-bizarre-white-house-behavior-hurts-the-president/,Fauci: ‘Bizarre’ White House Behavior Hurts the President
Fake,https://beforeitsnews.com/china/2020/05/china-not-fauci-is-the-enemy-2459117.html,"China, Not Fauci, Is The Enemy! | China"
Fake,https://dailycaller.com/2020/07/19/donald-trump-anthony-fauci-alarmist/,Trump Calls Dr. Fauci ‘A Little Bit Of An Alarmist’
Fake,https://www.teaparty.org/dr-fauci-is-either-a-liar-or-a-fraud-442337/,Dr. Fauci Is Either A Liar Or A Fraud
Fake,https://beforeitsnews.com/opinion-conservative/2020/05/goodbye-dr-fauci-3523613.html,"Goodbye, Dr. Fauci"
Fake,https://www.dailykos.com/stories/2020/4/25/1940310/-Fauci-ism,Fauci”ism”
Fake,https://freebeacon.com/satire/trump-fauci-baseball/amp/?__twitter_impression=true,Trump Humiliates ‘Doctor’ Fauci in Presidential Display of Athletic Prowess
Fake,https://www.teaparty.org/finally-fauci-admits-widespread-lockdowns-not-needed-in-u-s-443853/,Finally! Fauci Admits Widespread Lockdowns Not Needed In U.S.
Fake,https://www.lewrockwell.com/lrc-blog/fauci-on-the-ropes-lashes-out-at-trump/,Fauci On The Ropes...Lashes Out At Trump
Fake,https://patriotpost.us/opinion/70383-dr-fauci-heal-thyself-2020-05-09,"Dr. Fauci, Heal Thyself"
Fake,http://www.react365.com/5e84f864db7e9/fauci-tests-positive-for-corona-virus.html,Fauci Tests Positive for Corona Virus
Fake,https://www.lewrockwell.com/lrc-blog/fauci-doubles-down-put-on-your-goggles/,Fauci Doubles Down: 'Put On Your Goggles!'
Fake,https://www.lewrockwell.com/lrc-blog/fascist-fauci/,Fascist Fauci
Fake,https://www.breitbart.com/news/straight-talking-fauci-explains-outbreak-to-a-worried-nation/,Straight-talking Fauci explains outbreak to a worried nation
Fake,https://conservativefiringline.com/dr-anthony-fauci-floats-goggles-and-masks-is-a-hazmat-suit-next/,Dr Anthony Fauci Floats Goggles and Masks
Fake,https://patriotpost.us/opinion/70677-fauci-is-not-the-villain-2020-05-15,Fauci Is Not the Villain
Fake,https://www.breitbart.com/tag/anthony-fauci/,Anthony Fauci Articles
Fake,https://bipartisanreport.com/2020/05/01/trump-eaten-alive-for-blocking-fauci-testimony/,Trump Eaten Alive For Blocking Fauci Testimony
Fake,https://www.veteranstoday.com/2020/07/31/fauci-henry-ford-hydroxychlorqine-study-fake/,Fauci: Henry Ford hydroxychlorqine study fake
Fake,https://bipartisanreport.com/2020/05/12/fauci-warns-senate-of-looming-suffering-and-death/,Fauci Warns Senate Of Looming ‘Suffering And Death’
Fake,http://www.react365.com/5e848fead2198/dr-fauci-has-tested-positive-for-coronavirus.html,Dr. Fauci has tested Positive for Coronavirus
Fake,https://www.teaparty.org/is-dr-fauci-a-super-spreader-436047/,Is Dr. Fauci A Super-Spreader?
Fake,https://www.naturalnews.com/2020-07-17-fauci-either-a-liar-or-a-fraud.html,Nolte: Dr. Fauci is either a liar or a fraud
Fake,https://bipartisanreport.com/2020/05/01/trump-wont-let-fauci-testify-before-congress/,Trump Won’t Let Fauci Testify Before Congress
Fake,https://www.veteranstoday.com/2020/06/19/fauci-football-may-not-happen-this-year/,Fauci: ‘Football May Not Happen This Year’
Fake,https://hannity.com/trending/dr-fauci/,Dr-fauci
Fake,https://ijr.com/dr-fauci-weighs-in-trump-extending-social-distancing/,Dr. Fauci Weighs in on Trump Extending Social Distancing Guidelines
Fake,https://hannity.com/trending/anthony-fauci/,Anthony-fauci
Fake,https://www.teaparty.org/dr-fauci-condemns-protests-claims-freedom-protesters-are-hurting-the-economy-but-not-the-lockdowns-so-does-fauci-suddenly-care-about-the-economy-436441/,Dr. Fauci Condemns Protests – Claims Freedom Protesters Are “Hurting” The Economy — But Not The Lockdowns? So Does Fauci Suddenly Care About The Economy?
Fake,https://fellowshipoftheminds.com/tag/dr-fauci,Dr Fauci
Fake,https://ijr.com/fauci-dismisses-trump-fire-him/,Fauci Dismisses Hashtag ‘Fire Fauci’ Suggesting Trump Fire Him
Fake,https://www.frontpagemag.com/fpm/2020/03/cdc-was-fighting-racism-and-obesity-instead-daniel-greenfield/,The CDC was Fighting Racism and Obesity Instead of Stopping Epidemics
Fake,https://www.zerohedge.com/health/cdc-was-fighting-racism-obesity-instead-stopping-epidemics,The CDC Was Fighting Racism & Obesity Instead Of Stopping Epidemics
Fake,https://www.infowars.com/bombshell-cdc-commits-new-vaccine-autism-crime/,Bombshell: CDC Commits new Vaccine-autism Crime
Fake,https://www.infowars.com/cdc-fud-nightmare-bacteria/,"CDC, FUD & ‘Nightmare Bacteria’"
Fake,https://gomerblog.com/2020/03/cdc-recommends-not-listening-to-cdc-recommendations/,COVID-19: CDC Recommends Not Listening to CDC Recommendations
Fake,https://www.naturalnews.com/2018-01-31-scandalous-cdc-director-resigns-after-caught-buying-shares-of-vaccine-maker-merck-while-heading-the-cdc.html,Scandalous CDC director RESIGNS after caught buying shares of vaccine maker Merck while heading the CDC
Fake,https://www.theonion.com/cdc-finds-stds-at-all-time-high-1839029665,CDC Finds STDs At All-Time High
Fake,https://www.infowars.com/why-you-cant-trust-cdc-on-vaccines/,Why You Can’t Trust CDC on Vaccines
Fake,https://thepoliticalinsider.com/dr-birx-there-is-nothing-from-the-cdc-that-i-can-trust/,Dr. Birx: ‘There Is Nothing From The CDC That I Can Trust’
Fake,https://www.politicususa.com/2018/11/20/cdc-ecoli-romaine-lettuce.html,CDC Warns Americans Not To Eat Romaine Lettuce Due To E.coli Outbreak
Fake,http://yournewswire.com/cdc-delays-report-vaccines-autism/,CDC Delays Release Of Report That Links Vaccines To Rise In Autism
Fake,https://yournewswire.com/cdc-morgellons-disease/?fbclid=IwAR0OP5QDKy0zox6nAdfaZ0iQOX1GTEH-DxToCu2x3dhRH0rQ0jSgdCmPVik,CDC Confirm Morgellons Is A Real Disease
Fake,http://gomerblog.com/2016/11/cdc-blood-gravy-content/,CDC Issues Blood Gravy Content Chart for Thanksgiving
Fake,https://www.theonion.com/cdc-warns-of-aggressive-rats-scavenging-for-food-1843702163,CDC Warns Of Aggressive Rats Scavenging For Food
Fake,https://www.activistpost.com/2017/01/cdc-spider-scientists-attack-cdc-blow-lid-off.html,"CDC “Spider” Scientists Attack The CDC, Blow The Lid Off"
Fake,http://yournewswire.com/cdc-vaccines-fetus-cells/,CDC Admit Vaccines Contain ‘Aborted Human Fetus Cells’
Fake,http://yournewswire.com/cdc-flu-vaccine-abortions/,CDC Warns That Flu Vaccine Causes ‘Spontaneous Abortions’
Fake,https://www.wnd.com/2020/07/masssive-cdc-reporting-fraud-uncovered/,Masssive CDC reporting fraud uncovered - WND
Fake,http://gomerblog.com/2017/02/cdc-human-interaction/,CDC Recommends Against All Human Interaction
Fake,http://www.breitbart.com/texas/2016/12/26/cdc-awards-texas-10m-fight-zika-6th-case/,CDC Awards Texas $10M to Fight Zika
Fake,https://www.infowars.com/report-cdc-gov-deceiving-public-on-vaccines/,"Report: CDC, Gov Deceiving Public on Vaccines"
Fake,https://www.frontpagemag.com/fpm/2020/04/whos-first-cdc-lloyd-billingsley/,WHO’s On First at the CDC
Fake,https://www.infowars.com/cdc-35-of-babies-aborted-in-2013-were-black/,CDC: 35% of Babies Aborted in 2013 Were Black
Fake,https://www.intellihub.com/robert-f-kennedys-devastating-quotes-on-vaccines-and-the-cdc/,Robert F Kennedy’s devastating quotes on vaccines and the CDC
Fake,http://yournewswire.com/cdc-prosecution-vaccine-safety/,CDC Faces Prosecution For Defrauding Public On Vaccine Safety
Fake,https://crooksandliars.com/2020/07/trump-strong-arms-cdc,Trump Strong Arms The CDC
Fake,https://www.naturalnews.com/2017-01-17-cdc-spider-scientists-attack-the-cdc-blow-the-lid-off-deep-corruption.html,"CDC “Spider” scientists attack the CDC, blow the lid off deep corruption"
Fake,https://www.lewrockwell.com/2018/01/no_author/the-cdc-vaccination-and-the-deep-state-2/,"The CDC, Vaccination, and the Deep State"
Fake,https://www.wnd.com/2020/03/cdc-centers-damaged-credibility/,CDC: Centers for Damaged Credibility - WND
Fake,https://realfarmacy.com/cdc-vaccine-cover-up/,EXPOSED: CDC Fraudulent Cover-Up No Longer Mere Speculation
Fake,https://www.lewrockwell.com/2020/07/laurence-m-vance/cdc-churches/,CDC Churches
Fake,https://yournewswire.com/cdc-whooping-cough-vaccinated-children/,CDC: Whooping Cough Outbreak Caused By Vaccinated Children
Fake,https://www.dailykos.com/stories/2020/4/9/1935879/-CDC-Changes-Guidance-on-Hydroxychloroquine,CDC Changes Guidance on Hydroxychloroquine
Fake,http://www.dcclothesline.com/2018/01/07/the-cdc-is-warning-americans-to-prepare-for-nuclear-war/,The CDC Is Warning Americans to Prepare for Nuclear War
Fake,http://yournewswire.com/cdc-climate-change-conference/,CDC Cancels ‘Phony’ Climate Change Conference
Fake,http://gomerblog.com/2017/03/cdc-licking-eyeballs/,CDC Recommends Against Licking Eyeballs
Fake,https://www.naturalnews.com/2018-02-07-cdc-directors-resignation-confirms-a-long-pattern-of-cdc-corruption-and-corporate-science-cover-ups.html,CDC director's resignation confirms a long pattern of CDC corruption and corporate science cover-ups that enrich the politically powerful
Fake,https://www.disclose.tv/cdc-prepares-public-for-nuclear-war-318568,CDC Prepares Public For Nuclear War
Fake,https://www.thedailysheeple.com/cdc-warns-against-spread-of-super-fungus_042019,CDC warns against spread of ‘super fungus’
Fake,http://gomerblog.com/2017/02/cdc-hiv/,"CDC Recommends Against HIV, Infections in General"
Fake,https://gomerblog.com/2020/03/cdc-make-thousands-flawed-ventilators/,CDC Offers to Make Thousands of Flawed Ventilators
Fake,https://www.infowars.com/report-cdc-vaccine-safety-research-hopelessly-corrupt/,Report: CDC Vaccine Safety Research Hopelessly Corrupt
Fake,https://yournewswire.com/liberia-cdc-engineered-ebola-epidemic/,Liberia: CDC Engineered Ebola Epidemic In Africa
Fake,http://www.thedailysheeple.com/cdc-spider-scientists-attack-the-cdc-blow-the-lid-off_012017,"CDC “Spider” Scientists Attack the CDC, Blow the Lid Off"
Fake,https://www.rawstory.com/2020/07/cdc-just-added-to-list-of-symptoms-for-coronavirus/,CDC just added to list of symptoms for coronavirus
Fake,https://worldtruth.tv/massive-cdc-fraud-uncovered-cdc-grossly-overcounting-active-china-coronavirus-cases-causing-states-to-keep-their-economies-closed-indefinitely/,Massive CDC Fraud Uncovered – CDC Grossly Overcounting Active China Coronavirus Cases Causing States To Keep Their Economies Closed Indefinitely
Fake,https://www.dailywire.com/news/cdc-adds-six-new-symptoms-for-coronavirus,CDC Adds Six New Symptoms For Coronavirus
Fake,http://www.dcclothesline.com/2018/02/01/scandalous-cdc-director-resigns-after-caught-buying-shares-of-vaccine-maker-merck-while-heading-the-cdc/,Scandalous CDC director RESIGNS after caught buying shares of vaccine maker Merck while heading the CDC
Fake,http://beforeitsnews.com/alternative/2017/01/cdc-spider-scientists-attack-the-cdc-blow-the-lid-off-3464198.html,"CDC “Spider” Scientists Attack the CDC, Blow the Lid Off | Alternative"
Fake,https://www.lewrockwell.com/2014/09/dr-david-brownstein/the-cdc-lies-about-vaccines-and-autism/,The CDC Lies About Vaccines and Autism
Fake,https://yournewswire.com/obama-cdc-director-arrested-sexual-abuse/,NYPD: Obama’s CDC Director Arrested For Sexual Abuse
Fake,http://www.theonion.com/video/cdc-numbers-55586,CDC By The Numbers
Fake,http://www.wnd.com/2018/01/cdc-preparing-for-a-nuclear-attack/,CDC preparing for a nuclear attack
Fake,http://yournewswire.com/cdc-research-concludes-vaccines-cause-food-allergies/,CDC Research Concludes Vaccines Cause Food Allergies
Fake,http://humansarefree.com/2018/04/cdc-whistleblower-timothy-cunningham.html,CDC Whistleblower Timothy Cunningham Found Dead in a River
Fake,http://beforeitsnews.com/alternative/2016/09/cdc-corrupt-disaster-center-3413664.html,CDC = Corrupt Disaster Center | Alternative
Fake,https://truepundit.com/no-trump-did-not-fire-pandemic-specialist-or-defund-cdc/,"No, Trump Did Not ‘Fire’ Pandemic Specialist or ‘Defund’ CDC"
Fake,http://gomerblog.com/2017/10/cdc-friday/,"CDC Announces “It’s Friday, I’m in Love!!”"
Fake,https://therightscoop.com/fema-and-cdc-plan-for-reopening-the-country-leaks/,FEMA and CDC plan for reopening the country leaks…
Fake,http://www.globalresearch.ca/bombshell-center-for-disease-control-cdc-commits-new-vaccine-autism-crime/5552250,Bombshell: CDC Commits New Vaccine-Autism Crime
Fake,http://yournewswire.com/cdc-schedules-briefing-to-prepare-the-nation-for-a-nuclear-attack/,CDC Schedules Briefing To Prepare The Nation For A Nuclear Attack
Fake,https://beforeitsnews.com/opinion-conservative/2020/05/updated-cdc-coronavirus-death-toll-slashed-by-half-two-cdc-websites-give-vastly-different-coronavirus-death-tolls-3521098.html,"UPDATED: CDC Coronavirus Death Toll Slashed By Half, Two CDC Websites Give Vastly Different Coronavirus Death Tolls"
Fake,https://www.infowars.com/internal-cdc-email-correspondence-reveals-a-corrupt-culture/,Internal CDC Email Correspondence Reveals a Corrupt Culture
Fake,http://yournewswire.com/cdc-flu-vaccine-abortions/amp/,CDC Warns That Flu Vaccine Causes 'Spontaneous Abortions'
Fake,https://www.thelastamericanvagabond.com/top-news/cdc-spider-scientists-attack-cdc-blow-lid-off/,"CDC “Spider” Scientists Attack The CDC, Expose Culture of Collusion and Coverups"
Fake,https://www.lewrockwell.com/lrc-blog/the-cdc-is-a-criminal-organization/,The CDC Is a Criminal Organization
Fake,http://planet.infowars.com/uncategorized/cdc-blocks-testamony-by-whisleblower-in-medical-malpractice-case,CDC blocks testamony by whisleblower in medical malpractice case
Fake,https://consciouslifenews.com/cdc-gives-guidelines-for-travel-cookouts/11188591/,"CDC Gives Guidelines for Travel, Cookouts"
Fake,https://beforeitsnews.com/tea-party/2020/03/coronavirus-and-the-cdc-2633521.html,Coronavirus and the CDC | Tea Party
Fake,https://www.disclose.tv/americas-medical-deep-state-the-role-of-the-cdc-364421,America’s “Medical Deep State” – The Role Of The CDC
Fake,https://www.veteranstoday.com/2020/04/22/cdc-warning-about-coronavirus/,CDC Warning About Coronavirus
Fake,http://beforeitsnews.com/alternative/2017/04/julie-and-the-boys-cdc-merck-vaccines-3503631.html,"Julie and the boys: CDC, Merck, vaccines | Alternative"
Fake,https://www.lewrockwell.com/political-theatre/cdc-test-spread-the-virus/,CDC Test Spread the Virus?
Fake,http://beforeitsnews.com/health/2016/10/cdc-senior-scientists-lodge-ethics-complaint-against-cdc-2678967.html,CDC senior scientists lodge ethics complaint against CDC | Health
Fake,https://www.veteranstoday.com/2020/02/25/cdc-prepare-for-coronavirus-spread-in-the-u-s/,CDC: ‘Prepare For Coronavirus Spread in the U.S’.
Fake,https://www.lewrockwell.com/lrc-blog/coronavirus-second-wave-or-is-cdc-lying-again/,Coronavirus 'Second Wave' - Or Is CDC Lying Again?
Fake,http://beforeitsnews.com/alternative/2018/01/scandalous-cdc-director-resigns-after-caught-buying-shares-of-vaccine-maker-merck-while-heading-the-cdc-3592113.html,Scandalous CDC Director Resigns After Caught Buying Shares of Vaccine Maker Merck While Heading the CDC | Alternative
Fake,http://www.12minutos.com/5ebc962ba156f/cdc-al-mando.html,CDC al mando
Fake,https://www.dailykos.com/tags/CDC,CDC
Fake,https://www.veteranstoday.com/2020/02/28/cdc-update-on-covid-19/,CDC Update on COVID-19
Fake,http://www.collective-evolution.com/2018/02/01/cdc-director-resigns-but-cdc-conflicts-of-interest-are-par-for-the-course/,"CDC Director Resigns, But CDC Conflicts of Interest Are Par For The Course"
Fake,http://beforeitsnews.com/alternative/2018/05/cdc-varicellashingles-vaccines-insider-tells-of-cdc-censorship-and-cover-up-3613513.html,CDC Varicella/shingles Vaccines: Insider tells of CDC censorship and cover up | Alternative
Fake,http://www.react365.com/5e84813159448/cdc-new-safety-guidelines.html,CDC: New Safety Guidelines
Fake,http://www.breitbart.com/news/cdc-announces-deactivation-of-eoc-for-zika-response/,CDC announces deactivation of EOC for Zika response
Fake,http://www.react365.com/5e7fa685cb42c/who-cdc-warn-of-new-threat.html,WHO & CDC warn of new threat
Fake,http://beforeitsnews.com/health/2018/01/cdc-director-resigns-but-cdc-conflicts-of-interest-are-par-for-the-course-2811639.html,"CDC Director Resigns, But CDC Conflicts of Interest are Par for the Course | Health"
Fake,https://fellowshipoftheminds.com/tag/cdc,Tag Archives: CDC
Fake,https://fellowshipoftheminds.com/category/united-states/cdc,Category Archives: CDC
Fake,http://beforeitsnews.com/health/2018/01/the-cdc-vaccination-and-the-deep-state-2809738.html,"The CDC, Vaccination and the Deep State | Health"
Fake,http://www.react365.com/5e77f0df28429/breaking-new-cdc-renderings-of-the-novel-covid-19.html,BREAKING: New CDC renderings of the novel COVID-19
Fake,http://www.infowars.com/trump-blasts-rinos-who-attacked-him-they-are-the-ones-who-allowed-rise-of-isis/,Trump Blasts RINOs who Attacked Him: ‘They are the ones who allowed rise of ISIS’
Fake,https://www.infowars.com/there-will-be-those-who-perish-in-the-next-crisis-and-those-who-survive-in-underground-luxury/,"There Will Be Those Who Perish In the Next Crisis, And Those “Who Survive In Underground Luxury”"
Fake,https://humansarefree.com/2020/04/who-the-hell-is-bill-gates-and-who-gave-him-so-much-power-over-the-people.html,Who the Hell is Bill Gates and Who Gave Him So Much Power Over the People?
Fake,http://21stcenturywire.com/2017/06/03/london-attacks-who-knew-who-benefits-the-most/,"LONDON ATTACKS: Who Knew, Who Benefits The Most?"
Fake,https://worldtruth.tv/who-controls-the-illuminati/,WHO Controls The ILLUMINATI
Fake,https://mobile.wnd.com/2019/02/who-decides-who-lives-and-who-dies/,Who decides who lives and who dies? - WND
Fake,https://www.veteranstoday.com/2018/10/27/another-false-flag-but-who-is-the-perp-and-who-is-the-target/,"Another False-Flag, but who is the perp and who is the target?"
Fake,https://www.zerohedge.com/markets/where-june-jobs-were-who-hiring-and-who-firing,Where The June Jobs Were: Who Is Hiring And Who Is Firing
Fake,http://www.breitbart.com/tech/2017/07/23/7-characters-who-like-the-female-doctor-who-broke-the-glass-ceiling/amp/,"7 Characters Who, Like the Female Doctor Who, Broke the Glass Ceiling"
Fake,https://pjmedia.com/trending/who-is-who-director-tedros-adhanom-ghebreyesus/,Who Is WHO Director Tedros Adhanom Ghebreyesus?
Fake,http://www.veteranstoday.com/2016/07/05/world-war-3-who-is-who-in-the-zoo/,World War 3 – Who is Who in the Zoo
Fake,https://yournewswire.com/who-are-the-white-helmets-who-is-funding-them/,Who Are The White Helmets & Who Is Funding Them? – Video
Fake,https://www.redstate.com/grantgambling/2018/01/14/this-is-who-they-are/,This Is Who They Are
Fake,https://www.zerohedge.com/markets/rabobank-who-who,Rabobank: Who? WHO?
Fake,https://www.infowars.com/free-healthcare-for-who/,Free Healthcare for WHO??
Fake,http://www.wnd.com/2017/03/historically-who-enslaved-and-who-freed-slaves/,"Historically, who enslaved and who freed slaves?"
Fake,http://www.wnd.com/2017/07/auschwitz-survivor-who-married-soldier-who-saved-her-dies/,Auschwitz survivor who married soldier who saved her dies
Fake,https://www.lewrockwell.com/2018/01/eric-peters/who-profits-from-the-loss-of-our-privacy/,Who Profits
Fake,https://www.dailywire.com/news/curl-who-has-the-coronavirus-is-not-nearly-as-important-as-who-had-the-virus/,CURL: Who HAS The Coronavirus Is Not Nearly As Important As Who HAD The Virus
Fake,https://www.lewrockwell.com/2019/09/patrick-j-buchanan/who-won-and-who-lost-world-war-ii/,Who Won and Who Lost WWII?
Fake,https://www.infowars.com/children-who-drink-full-fat-milk-are-slimmer-than-those-who-dont/,Children Who Drink Full-Fat Milk Are Slimmer Than Those Who Don’t
Fake,http://www.thedailysheeple.com/a-map-of-the-coming-war-who-is-who-and-where-in-syria_042018,A Map Of The Coming War: Who Is Who (And Where) In Syria
Fake,https://crooksandliars.com/2020/05/who-essential,Who Among Us Is Essential?
Fake,https://www.veteranstoday.com/2020/03/23/who-controls-who/,Vital: Who Controls WHO?
Fake,http://www.breitbart.com/2016-presidential-race/2016/07/21/coulter-its-cruz-who-is-the-little-bitch-who-cant-get-over-it/amp/,Coulter: 'It's Cruz Who Is the Little Bitch Who Can’t Get Over It'
Fake,https://www.infowars.com/who-ranks-antibiotics-to-fight-life-threatening-antibiotic-resistance/who/,WHO
Fake,https://www.globalresearch.ca/us-iran-who-won-who-lost/5700061,The US vs. Iran: Who Won and Who Lost?
Fake,https://www.veteranstoday.com/2020/03/22/who-controls-who/,Who Controls WHO?
Fake,http://video.beforeitsnews.com/who-is-hiding-the-key_5d6e0da07.html,Who is Hiding The Key?
Fake,http://www.prisonplanet.com/trump-blasts-rinos-who-attacked-him-they-are-the-ones-who-allowed-rise-of-isis.html,Trump Blasts RINOs who Attacked Him: ‘They are the ones who allowed rise of ISIS’
Fake,https://www.lewrockwell.com/2018/01/daisy-luther/selco-who-survives-and-who-dies-when-the-shtf/,Who Survives and Who Dies
Fake,http://beforeitsnews.com/survival/2017/03/there-will-be-those-who-perish-in-the-next-crisis-and-those-who-survive-in-underground-luxury-2661141.html,"There Will Be Those Who Perish In the Next Crisis, And Those “Who Survive In Underground Luxury” | Survival"
Fake,http://beforeitsnews.com/alternative/2016/02/who-is-human-who-is-not-2-3307236.html,Who is human? Who is not? | Alternative
Fake,http://www.prisonplanet.com/there-will-be-those-who-perish-in-the-next-crisis-and-those-who-survive-in-underground-luxury.html,"There Will Be Those Who Perish In the Next Crisis, And Those “Who Survive In Underground Luxury”"
Fake,http://beforeitsnews.com/politics/2017/02/who-are-the-knights-templar-and-who-is-president-trump-2883195.html,Who Are The KNights Templar And Who Is President Trump | Politics
Fake,http://therundownlive.com/who-is-jeffrey-epstein/,Who is Jeffrey Epstein?
Fake,http://video.beforeitsnews.com/who-voted-for-you_5b9013de0.html,WHO VOTED FOR YOU?
Fake,http://www.thespoof.com/uk/spoof-news/magazine/13962/who-are-the-brexiters,Who are the Brexiters?
Fake,http://beforeitsnews.com/alternative/2016/02/judaism-on-who-is-human-who-is-not-3307240.html,"Judaism on ""Who is human? Who is not?"" | Alternative"
Fake,http://therundownlive.com/who-are-the-men-in-black/,Who Are The Men In Black?
Fake,http://www.thespoof.com/spoof-news/science-technology/27045/doctor-who,Doctor Who?
